sent,recieved,retransmitted,lost,time
1.31 GB,24.70 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.70 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.70 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.70 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.79 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.79 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.79 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.79 MB,838 Pkts,6 Pkts,1524188579692
1.31 GB,24.79 MB,838 Pkts,6 Pkts,1524188579692
1.32 GB,24.91 MB,840 Pkts,6 Pkts,1524188579692
1.32 GB,24.91 MB,840 Pkts,6 Pkts,1524188579692
1.32 GB,24.91 MB,840 Pkts,6 Pkts,1524188579692
1.33 GB,25.02 MB,841 Pkts,6 Pkts,1524188579692
1.33 GB,25.02 MB,841 Pkts,6 Pkts,1524188579692
1.33 GB,25.02 MB,841 Pkts,6 Pkts,1524188579692
1.33 GB,25.02 MB,842 Pkts,6 Pkts,1524188579692
1.33 GB,25.02 MB,842 Pkts,6 Pkts,1524188579692
1.33 GB,25.02 MB,842 Pkts,6 Pkts,1524188579692
1.33 GB,25.10 MB,843 Pkts,6 Pkts,1524188579692
1.33 GB,25.10 MB,843 Pkts,6 Pkts,1524188579692
1.33 GB,25.10 MB,843 Pkts,6 Pkts,1524188579692
1.33 GB,25.10 MB,843 Pkts,6 Pkts,1524188579692
1.33 GB,25.10 MB,843 Pkts,6 Pkts,1524188579692
1.33 GB,25.10 MB,843 Pkts,6 Pkts,1524188579692
1.33 GB,25.19 MB,844 Pkts,6 Pkts,1524188579692
1.33 GB,25.19 MB,844 Pkts,6 Pkts,1524188579692
1.33 GB,25.19 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.27 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.27 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.27 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.27 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.27 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.27 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.38 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.38 MB,844 Pkts,6 Pkts,1524188579692
1.34 GB,25.38 MB,844 Pkts,6 Pkts,1524188579692
1.35 GB,25.46 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.46 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.46 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.46 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.46 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.46 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.54 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.54 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.54 MB,845 Pkts,6 Pkts,1524188579692
1.35 GB,25.54 MB,846 Pkts,6 Pkts,1524188579692
1.35 GB,25.54 MB,846 Pkts,6 Pkts,1524188579692
1.35 GB,25.54 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.65 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.65 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.65 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.65 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.65 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.65 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.74 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.74 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.74 MB,846 Pkts,6 Pkts,1524188579692
1.36 GB,25.74 MB,846 Pkts,6 Pkts,1524188579692
1.37 GB,25.84 MB,846 Pkts,6 Pkts,1524188579692
1.37 GB,25.84 MB,846 Pkts,6 Pkts,1524188579692
1.37 GB,25.84 MB,846 Pkts,6 Pkts,1524188579692
1.37 GB,25.84 MB,846 Pkts,6 Pkts,1524188579692
1.37 GB,25.84 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,25.96 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,25.96 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,25.96 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,25.96 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,25.96 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,25.96 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,26.07 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,26.07 MB,846 Pkts,6 Pkts,1524188579692
1.38 GB,26.07 MB,846 Pkts,6 Pkts,1524188579692
1.39 GB,26.18 MB,846 Pkts,6 Pkts,1524188579692
1.39 GB,26.18 MB,846 Pkts,6 Pkts,1524188579692
1.39 GB,26.18 MB,846 Pkts,6 Pkts,1524188579692
1.39 GB,26.18 MB,846 Pkts,6 Pkts,1524188579692
1.39 GB,26.18 MB,846 Pkts,6 Pkts,1524188579692
1.39 GB,26.18 MB,846 Pkts,6 Pkts,1524188579692
1.39 GB,26.28 MB,848 Pkts,6 Pkts,1524188579692
1.39 GB,26.28 MB,848 Pkts,6 Pkts,1524188579692
1.39 GB,26.28 MB,848 Pkts,6 Pkts,1524188579692
1.39 GB,26.28 MB,848 Pkts,6 Pkts,1524188579692
1.39 GB,26.28 MB,848 Pkts,6 Pkts,1524188579692
1.39 GB,26.28 MB,848 Pkts,6 Pkts,1524188579692
1.40 GB,26.39 MB,848 Pkts,6 Pkts,1524188579692
1.40 GB,26.39 MB,848 Pkts,6 Pkts,1524188579692
1.40 GB,26.39 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.50 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.50 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.50 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.50 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.50 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.50 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.61 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.61 MB,848 Pkts,6 Pkts,1524188579692
1.41 GB,26.61 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.71 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.71 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.71 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.71 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.71 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.71 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.81 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.81 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.81 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.81 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.81 MB,848 Pkts,6 Pkts,1524188579692
1.42 GB,26.81 MB,848 Pkts,6 Pkts,1524188579692
1.43 GB,26.92 MB,848 Pkts,6 Pkts,1524188579692
1.43 GB,26.92 MB,848 Pkts,6 Pkts,1524188579692
1.43 GB,26.92 MB,848 Pkts,6 Pkts,1524188579692
1.43 GB,26.92 MB,848 Pkts,6 Pkts,1524188579692
1.43 GB,26.92 MB,848 Pkts,6 Pkts,1524188579692
1.43 GB,26.92 MB,848 Pkts,6 Pkts,1524188579692
1.44 GB,27.01 MB,851 Pkts,6 Pkts,1524188579692
1.44 GB,27.01 MB,851 Pkts,6 Pkts,1524188579692
1.44 GB,27.01 MB,851 Pkts,6 Pkts,1524188579692
1.44 GB,27.05 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.05 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.05 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.05 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.05 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.05 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.12 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.12 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.12 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.12 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.12 MB,852 Pkts,6 Pkts,1524188579692
1.44 GB,27.12 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.20 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.20 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.20 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.32 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.32 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.32 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.32 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.32 MB,852 Pkts,6 Pkts,1524188579692
1.45 GB,27.32 MB,852 Pkts,6 Pkts,1524188579692
1.46 GB,27.42 MB,852 Pkts,6 Pkts,1524188579692
1.46 GB,27.42 MB,852 Pkts,6 Pkts,1524188579692
1.46 GB,27.42 MB,852 Pkts,6 Pkts,1524188579692
1.46 GB,27.42 MB,852 Pkts,6 Pkts,1524188579692
1.46 GB,27.42 MB,852 Pkts,6 Pkts,1524188579692
1.46 GB,27.42 MB,852 Pkts,6 Pkts,1524188579692
1.47 GB,27.54 MB,852 Pkts,6 Pkts,1524188579692
1.47 GB,27.54 MB,852 Pkts,6 Pkts,1524188579692
1.47 GB,27.54 MB,852 Pkts,6 Pkts,1524188579692
1.47 GB,27.65 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.65 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.65 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.65 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.65 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.65 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.72 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.72 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.72 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.72 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.72 MB,853 Pkts,6 Pkts,1524188579692
1.47 GB,27.72 MB,853 Pkts,6 Pkts,1524188579692
1.48 GB,27.83 MB,853 Pkts,6 Pkts,1524188579692
1.48 GB,27.83 MB,853 Pkts,6 Pkts,1524188579692
1.48 GB,27.83 MB,853 Pkts,6 Pkts,1524188579692
1.49 GB,27.95 MB,853 Pkts,6 Pkts,1524188579692
1.49 GB,27.95 MB,853 Pkts,6 Pkts,1524188579692
1.49 GB,27.95 MB,853 Pkts,6 Pkts,1524188579692
1.49 GB,27.95 MB,856 Pkts,7 Pkts,1524188579692
1.49 GB,27.95 MB,856 Pkts,7 Pkts,1524188579692
1.49 GB,27.95 MB,856 Pkts,7 Pkts,1524188579692
1.49 GB,28.00 MB,856 Pkts,7 Pkts,1524188579692
1.49 GB,28.00 MB,856 Pkts,7 Pkts,1524188579692
1.49 GB,28.00 MB,856 Pkts,7 Pkts,1524188579692
1.49 GB,28.00 MB,857 Pkts,7 Pkts,1524188579692
1.49 GB,28.00 MB,857 Pkts,7 Pkts,1524188579692
1.49 GB,28.00 MB,857 Pkts,7 Pkts,1524188579692
1.49 GB,28.02 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.02 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.02 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.07 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.07 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.07 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.07 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.07 MB,858 Pkts,7 Pkts,1524188579692
1.49 GB,28.07 MB,858 Pkts,7 Pkts,1524188579692
1.50 GB,28.18 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.18 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.18 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.18 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.18 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.18 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.27 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.27 MB,859 Pkts,7 Pkts,1524188579692
1.50 GB,28.27 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.37 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.37 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.37 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.37 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.37 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.37 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.48 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.48 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.48 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.48 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.48 MB,859 Pkts,7 Pkts,1524188579692
1.51 GB,28.48 MB,859 Pkts,7 Pkts,1524188579692
1.52 GB,28.59 MB,860 Pkts,7 Pkts,1524188579692
1.52 GB,28.59 MB,860 Pkts,7 Pkts,1524188579692
1.52 GB,28.59 MB,860 Pkts,7 Pkts,1524188579692
1.53 GB,28.67 MB,860 Pkts,7 Pkts,1524188579692
1.53 GB,28.67 MB,860 Pkts,7 Pkts,1524188579692
1.53 GB,28.67 MB,860 Pkts,7 Pkts,1524188579692
1.53 GB,28.67 MB,860 Pkts,7 Pkts,1524188579692
1.53 GB,28.67 MB,860 Pkts,7 Pkts,1524188579692
1.53 GB,28.67 MB,860 Pkts,7 Pkts,1524188579692
1.53 GB,28.76 MB,860 Pkts,8 Pkts,1524188579692
1.53 GB,28.76 MB,860 Pkts,8 Pkts,1524188579692
1.53 GB,28.76 MB,860 Pkts,8 Pkts,1524188579692
1.53 GB,28.76 MB,860 Pkts,8 Pkts,1524188579692
1.53 GB,28.76 MB,860 Pkts,8 Pkts,1524188579692
1.53 GB,28.76 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.87 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.87 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.87 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.98 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.98 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.98 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.98 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.98 MB,860 Pkts,8 Pkts,1524188579692
1.54 GB,28.98 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.07 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.07 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.07 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.07 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.07 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.07 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.18 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.18 MB,860 Pkts,8 Pkts,1524188579692
1.55 GB,29.18 MB,860 Pkts,8 Pkts,1524188579692
1.56 GB,29.29 MB,861 Pkts,8 Pkts,1524188579692
1.56 GB,29.29 MB,861 Pkts,8 Pkts,1524188579692
1.56 GB,29.29 MB,861 Pkts,8 Pkts,1524188579692
1.56 GB,29.29 MB,861 Pkts,8 Pkts,1524188579692
1.56 GB,29.29 MB,861 Pkts,8 Pkts,1524188579692
1.56 GB,29.29 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.39 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.39 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.39 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.39 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.39 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.39 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.51 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.51 MB,861 Pkts,8 Pkts,1524188579692
1.57 GB,29.51 MB,861 Pkts,8 Pkts,1524188579692
1.58 GB,29.60 MB,861 Pkts,8 Pkts,1524188579692
1.58 GB,29.60 MB,861 Pkts,8 Pkts,1524188579692
1.58 GB,29.60 MB,861 Pkts,8 Pkts,1524188579692
1.58 GB,29.60 MB,861 Pkts,8 Pkts,1524188579692
1.58 GB,29.60 MB,861 Pkts,8 Pkts,1524188579692
1.58 GB,29.60 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.71 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.71 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.71 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.71 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.71 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.71 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.83 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.83 MB,861 Pkts,8 Pkts,1524188579692
1.59 GB,29.83 MB,861 Pkts,8 Pkts,1524188579692
1.60 GB,29.93 MB,861 Pkts,8 Pkts,1524188579692
1.60 GB,29.93 MB,861 Pkts,8 Pkts,1524188579692
